Year	Country	Latitude	Longitude	Focal Depth (km)	Mag	Total Deaths	Total Missing	Total Injuries	Total Houses Destroyed	Total Houses Damaged
2019	CHILE	-40.815	-72.002	129	6.1	1	0	0	0	0
2019	TANZANIA	-7.878	32.085	22	5.5	1	0	0	4	0
2019	INDONESIA	-1.852	122.553	18	6.8	1	0	0	0	0
2019	ECUADOR	-2.199	-77.023	132	7.5	1	0	9	5	75
2019	CHILE	-35.473	-73.162	11	6.8	1	0	0	0	0
2019	TAIWAN	24.475	121.947	10	5.9	1	0	0	0	0
2019	IRAN	31.775	49.542	10	5.7	1	0	128	0	0
2019	TURKEY	40.89	28.173	10	5.7	1	0	34	0	473
2019	EL SALVADOR	13.199	-89.306	58	6.6	1	0	1	0	2
2019	USA	35.705	-117.506	11	6.4	1	0	0	0	0
2019	INDONESIA	-3.61	128.299	50	5	2	0	3	0	0
2019	PERU	-5.796	-75.298	110	8	2	0	30	0	0
2019	CHILE	-30.074	-71.423	53	6.7	2	0	0	0	260
2019	INDONESIA	-7.267	104.825	53	6.9	6	0	3	13	458
2019	INDONESIA	-8.418	116.52	24	5.5	6	0	0	843	3613
2019	PHILIPPINES	6.712	125.005	14	6.4	7	0	215	506	2664
2019	INDONESIA	-0.529	128.093	10	7.3	8	0	134	1176	1158
2019	PHILIPPINES	20.807	121.986	10	6	9	0	64	0	266
2019	PHILIPPINES	6.91	125.156	10	6.5	10	0	0	0	0
2019	PHILIPPINES	6.708	125.188	22	6.8	13	1	210	4546	21495
2019	PHILIPPINES	6.802	125.04	15	6.6	13	0	562	23303	15306
2019	CHINA	28.405	104.957	10	5.8	13	0	200	0	12700
2019	PHILIPPINES	14.924	120.497	20	6.1	18	3	183	1046	3329
2019	INDONESIA	-3.45	128.347	18	6.5	31	0	179	0	2675
2019	PAKISTAN	33.106	73.766	10	5.6	39	0	746	1756	5709
2019	ALBANIA	41.521	19.559	20	6.4	51	0	2000	11000	83000
2019	PHILIPPINES	7.625	124.912	0	5.9	0	0	16	61	379
2019	ALBANIA	41.381	19.454	10	5.6	0	0	132	0	569
2019	AZERBAIJAN	40.892	48.602	10	5.1	0	0	3	0	3000
2019	MEXICO	14.763	-92.298	68	6.6	0	0	4	0	0
2019	CHINA	29.639	104.946	10	5.2	0	0	18	0	780
2019	CHINA	28.261	104.984	10	5.2	0	0	774	0	691
2019	USA	35.766	-117.605	8	7.1	0	0	0	101	287
2019	INDONESIA	-1.301	101.601	10	5.4	0	0	48	0	343
2019	CHILE	-30.056	-72.082	11	6.4	0	0	0	0	0
2019	PAPUA NEW GUINEA	-4.051	152.597	10	7.6	0	0	0	0	0
2019	NEW ZEALAND	-30.805	-178.095	34	7.2	0	0	0	0	0
2019	PHILIPPINES	9.334	126.04	14	5.8	0	0	59	67	2085
2019	PAPUA NEW GUINEA	-6.977	146.44	127	7.2	0	0	0	130	0
2019	TURKEY	37.948	29.697	10	5.8	0	0	0	0	976
2019	JAPAN	38.646	139.472	12	6.4	0	0	28	0	144
2019	IRAN	34.121	45.681	14	5.6	0	0	75	0	0
2019	GREECE	38.115	23.505	10	5.3	0	0	4	0	0
2019	ALBANIA	40.501	20.722	10	5.2	0	0	4	0	100
2020	TURKEY	39.421	40.697	10	5.9	1	0	17	0	0
2020	CROATIA	45.897	15.966	10	5.4	1	0	27	6305	20000
2020	PHILIPPINES	12.021	124.123	10	6.6	1	0	50	141	851
2020	PAPUA NEW GUINEA	-7.843	147.766	80	7	1	0	1	0	12
2020	CHINA	39.831	77.106	6	6	1	0	2	0	0
2020	CHINA	27.296	103.281	10	5.2	4	0	24	0	0
2020	USA TERRITORY	17.916	-66.813	10	6.4	4	0	0	300	1390
2020	MEXICO	16.029	-95.901	26	7.4	10	0	0	0	8123
2020	IRAN	38.482	44.367	10	6	10	0	60	255	600
2020	TURKEY	38.39	39.081	12	6.7	41	0	1600	76	0
2020	TURKEY	37.918	26.79	21	7	118	0	1054	0	0
2020	USA	54.608	-159.655	33	7.6	0	0	0	0	0
2020	USA	36.476	-81.094	8	5.1	0	0	0	60	465
2020	INDONESIA	2.923	128.248	107	6.4	0	0	0	14	298
2020	TURKEY	38.558	44.023	10	5.4	0	0	5	0	90
2020	GREECE	34.205	25.712	17	6.6	0	0	0	0	0
2020	CUBA	19.44	-78.755	10	7.7	0	0	0	1	0
2020	RUSSIA	48.986	157.693	57	7.5	0	0	0	0	0
2020	USA	40.751	-112.078	12	5.7	0	0	0	0	0
2020	NEW ZEALAND	-33.294	-177.838	10	7.4	0	0	0	0	0
2020	CHINA	33.124	98.916	10	5.3	0	0	0	0	790
2020	INDONESIA	-6.808	106.676	23	5	0	0	4	0	1137
2020	USA	55.03	-158.522	28	7.8	0	0	0	0	0
